token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,freeze_qty
14635,766HR29-SG,766HR29,,-1.000000,100,,NSE,1.000000,1000000
14459,LEXUS-EQ,LEXUS,,-1.000000,1,,NSE,1.000000,679856
14490,NCLIND-EQ,NCLIND,,-1.000000,1,,NSE,1.000000,514930
14649,778UP35-SG,778UP35,,-1.000000,100,,NSE,1.000000,999900
14655,774WB41-SG,774WB41,,-1.000000,100,,NSE,1.000000,1000000
14667,KMSUGAR-EQ,KMSUGAR,,-1.000000,1,,NSE,1.000000,3008405
14687,GOACARBON-EQ,GOACARBON,,-1.000000,1,,NSE,5.000000,253740
14535,GOLDBETA-EQ,GOLDBETA,,-1.000000,1,,NSE,5.000000,851950
14540,DISHTV-BE,DISHTV,,-1.000000,1,,NSE,1.000000,32678612
14547,NDLVENTURE-EQ,NDLVENTURE,,-1.000000,1,,NSE,1.000000,768319
14702,NAGREEKEXP-EQ,NAGREEKEXP,,-1.000000,1,,NSE,1.000000,1021850
14738,HFMPM23RQD-MF,HFMPM23RQD,,-1.000000,1,,NSE,1.000000,3989
14747,011NSETEST-EQ,011NSETEST,,-1.000000,1,,NSE,5.000000,500000
14761,NELCAST-EQ,NELCAST,,-1.000000,1,,NSE,1.000000,734377
14553,772GJ35-SG,772GJ35,,-1.000000,100,,NSE,1.000000,970800
14567,BFUTILITIE-EQ,BFUTILITIE,,-1.000000,1,,NSE,5.000000,165247
14766,V2RETAIL-EQ,V2RETAIL,,-1.000000,1,,NSE,1.000000,437929
14767,081NSETEST-EQ,081NSETEST,,-1.000000,1,,NSE,5.000000,500000
14771,TARMAT-EQ,TARMAT,,-1.000000,1,,NSE,1.000000,819601
14597,ALPHAGEO-EQ,ALPHAGEO,,-1.000000,1,,NSE,1.000000,208127
14613,QFIL-SM,QFIL,,-1.000000,1000,,NSE,5.000000,93325
14643,772GJ34-SG,772GJ34,,-1.000000,100,,NSE,1.000000,1000000
14654,774RJ40-SG,774RJ40,,-1.000000,100,,NSE,1.000000,952300
14772,101NSETEST-EQ,101NSETEST,,-1.000000,1,,NSE,5.000000,500000
14782,151NSETEST-EQ,151NSETEST,,-1.000000,1,,NSE,5.000000,500000
14806,IRBIT-IV,IRBIT,,-1.000000,25000,,NSE,1.000000,466493
1485,IFBIND-EQ,IFBIND,,-1.000000,1,,NSE,10.000000,80389
14677,GUJAPOLLO-EQ,GUJAPOLLO,,-1.000000,1,,NSE,5.000000,277661
14822,775SK33-SG,775SK33,,-1.000000,100,,NSE,1.000000,327000
14845,784RJ41-SG,784RJ41,,-1.000000,100,,NSE,1.000000,1000000
14848,ALPA-EQ,ALPA,,-1.000000,1,,NSE,1.000000,688027
14710,1015SCL28A-AL,1015SCL28A,,-1.000000,1,,NSE,1.000000,3558
14712,HGS-EQ,HGS,,-1.000000,1,,NSE,5.000000,240509
14777,121NSETEST-EQ,121NSETEST,,-1.000000,1,,NSE,5.000000,500000
14797,SIGMAADV-BE,SIGMAADV,,-1.000000,1,,NSE,5.000000,171128
14850,777MP47-SG,777MP47,,-1.000000,100,,NSE,1.000000,989200
14871,USK-EQ,USK,,-1.000000,1,,NSE,1.000000,1810178
14889,ASIANTILES-EQ,ASIANTILES,,-1.000000,1,,NSE,1.000000,1798011
1491,IFCI-EQ,IFCI,,-1.000000,1,,NSE,1.000000,1293270
14890,AKI-EQ,AKI,,-1.000000,1,,NSE,1.000000,3374834
14908,KDDL-EQ,KDDL,,-1.000000,1,,NSE,10.000000,31904
14912,KPRMILL-EQ,KPRMILL,,-1.000000,1,,NSE,5.000000,88188
14971,710GR2028-GS,710GR2028,,-1.000000,1,,NSE,1.000000,1000000
15002,SUPREMEINF-EQ,SUPREMEINF,,-1.000000,1,,NSE,1.000000,1404429
15009,736MH28-SG,736MH28,,-1.000000,100,,NSE,1.000000,1047000
15015,749MH30-SG,749MH30,,-1.000000,100,,NSE,1.000000,988500
15021,758NL33-SG,758NL33,,-1.000000,100,,NSE,1.000000,981000
15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1.000000,1,,NSE,1.000000,1035314
15016,758AS33-SG,758AS33,,-1.000000,100,,NSE,1.000000,1017800
15067,BLAL-EQ,BLAL,,-1.000000,1,,NSE,1.000000,553705
15078,CUBEINVIT-IV,CUBEINVIT,,-1.000000,25000,,NSE,1.000000,657250
15095,756RJ33-SG,756RJ33,,-1.000000,100,,NSE,1.000000,999900
15100,762PN38-SG,762PN38,,-1.000000,100,,NSE,1.000000,979900
15141,COLPAL-EQ,COLPAL,,-1.000000,1,,NSE,10.000000,49773
15168,764IRFC31-NO,764IRFC31,,-1.000000,1,,NSE,1.000000,88391
15249,1003SFIL28-NX,1003SFIL28,,-1.000000,1,,NSE,1.000000,2941
15260,738GJ30-SG,738GJ30,,-1.000000,100,,NSE,1.000000,1023800
1515,INDIACEM-EQ,INDIACEM,,-1.000000,1,,NSE,5.000000,264652
15147,AGUL-SM,AGUL,,-1.000000,2000,,NSE,5.000000,179326
15151,MADHAV-EQ,MADHAV,,-1.000000,1,,NSE,1.000000,292566
15275,CORDSCABLE-BE,CORDSCABLE,,-1.000000,1,,NSE,1.000000,422738
15309,745RJ33-SG,745RJ33,,-1.000000,100,,NSE,1.000000,999600
15355,RECLTD-EQ,RECLTD,,-1.000000,1,,NSE,5.000000,273855
15180,KIRLPNU-EQ,KIRLPNU,,-1.000000,1,,NSE,10.000000,52421
15214,DVL-EQ,DVL,,-1.000000,1,,NSE,1.000000,425340
15253,890SFIL23A-NZ,890SFIL23A,,-1.000000,1,,NSE,1.000000,3861
15264,743AP31-SG,743AP31,,-1.000000,100,,NSE,1.000000,998500
15285,QUICKTOUCH-SM,QUICKTOUCH,,-1.000000,500,,NSE,5.000000,419083
15308,SEPC-EQ,SEPC,,-1.000000,1,,NSE,1.000000,15551186
15404,ATAM-EQ,ATAM,,-1.000000,1,,NSE,1.000000,374840
15414,TITAGARH-EQ,TITAGARH,,-1.000000,1,,NSE,5.000000,113799
1531,665KA35-SG,665KA35,,-1.000000,100,,NSE,1.000000,1000000
1535,667TS50-SG,667TS50,,-1.000000,100,,NSE,1.000000,1000000
1547,RKEC-EQ,RKEC,,-1.000000,1,,NSE,1.000000,844333
1581,TARC-EQ,TARC,,-1.000000,1,,NSE,1.000000,806793
15362,VGUARD-EQ,VGUARD,,-1.000000,1,,NSE,5.000000,328978
15380,MANKIND-EQ,MANKIND,,-1.000000,1,,NSE,10.000000,40060
15783,732TS48-SG,732TS48,,-1.000000,100,,NSE,1.000000,1000000
161,674UP30-SG,674UP30,,-1.000000,100,,NSE,1.000000,999900
1594,INFY-EQ,INFY,,-1.000000,1,,NSE,10.000000,93316
1614,FAIRCHEMOR-EQ,FAIRCHEMOR,,-1.000000,1,,NSE,5.000000,155357
15477,74AP31-SG,74AP31,,-1.000000,100,,NSE,1.000000,1000000
15526,739AP33-SG,739AP33,,-1.000000,100,,NSE,1.000000,1000000
15759,735AP39-SG,735AP39,,-1.000000,100,,NSE,1.000000,1000000
15973,726MH30-SG,726MH30,,-1.000000,100,,NSE,1.000000,999900
16064,735HR33-SG,735HR33,,-1.000000,100,,NSE,1.000000,1000000
1597,INGERRAND-EQ,INGERRAND,,-1.000000,1,,NSE,10.000000,22350
1627,LINDEINDIA-EQ,LINDEINDIA,,-1.000000,1,,NSE,50.000000,13645
1646,658GA30A-SG,658GA30A,,-1.000000,100,,NSE,1.000000,327000
1651,663KA34-SG,663KA34,,-1.000000,100,,NSE,1.000000,1000000
16224,733MH31-SG,733MH31,,-1.000000,100,,NSE,1.000000,982200
16229,736MP33-SG,736MP33,,-1.000000,100,,NSE,1.000000,1000000
16638,726HP29-SG,726HP29,,-1.000000,100,,NSE,1.000000,981000
16239,737SK33-SG,737SK33,,-1.000000,100,,NSE,1.000000,981000
16367,737PN38-SG,737PN38,,-1.000000,100,,NSE,1.000000,999900
16397,732TS49-SG,732TS49,,-1.000000,100,,NSE,1.000000,1000000
16483,PROV-SM,PROV,,-1.000000,80,,NSE,5.000000,62499
16648,732HR33-SG,732HR33,,-1.000000,100,,NSE,1.000000,1000000
16653,733AP42-SG,733AP42,,-1.000000,100,,NSE,1.000000,1000000
16658,SIGMA-EQ,SIGMA,,-1.000000,1,,NSE,1.000000,2588593
1649,66UP30A-SG,66UP30A,,-1.000000,100,,NSE,1.000000,999900
1650,651KA30B-SG,651KA30B,,-1.000000,100,,NSE,1.000000,1000000
1663,SUNDROP-EQ,SUNDROP,,-1.000000,1,,NSE,5.000000,154745
16649,736AP37-SG,736AP37,,-1.000000,100,,NSE,1.000000,1000000
16781,722GJ28-SG,722GJ28,,-1.000000,100,,NSE,1.000000,1000000
16808,736AP38-SG,736AP38,,-1.000000,100,,NSE,1.000000,1000000
16819,QNIFTY-EQ,QNIFTY,,-1.000000,1,,NSE,1.000000,78200
16822,IKIO-EQ,IKIO,,-1.000000,1,,NSE,1.000000,656344
167,67GJ30-SG,67GJ30,,-1.000000,100,,NSE,1.000000,999900
16652,739TS39-SG,739TS39,,-1.000000,100,,NSE,1.000000,999900
16713,UBL-EQ,UBL,,-1.000000,1,,NSE,10.000000,75355
16838,801TCH28-N7,801TCH28,,-1.000000,1,,NSE,1.000000,393
16859,SINDHUTRAD-EQ,SINDHUTRAD,,-1.000000,1,,NSE,1.000000,4052188
16870,81TCHF28-N8,81TCHF28,,-1.000000,1,,NSE,1.000000,12516
16875,SICAGEN-EQ,SICAGEN,,-1.000000,1,,NSE,1.000000,1293994
16777,SILVERAG-EQ,SILVERAG,,-1.000000,1,,NSE,1.000000,473075
16782,734MH31-SG,734MH31,,-1.000000,100,,NSE,1.000000,1000000
16784,734HR31-SG,734HR31,,-1.000000,100,,NSE,1.000000,999975
16796,735TN33-SG,735TN33,,-1.000000,100,,NSE,1.000000,1000000
16894,TCHF30-NB,TCHF30,,-1.000000,1,,NSE,1.000000,25519
16934,736MZ38-SG,736MZ38,,-1.000000,100,,NSE,1.000000,327000
16797,736GA33-SG,736GA33,,-1.000000,100,,NSE,1.000000,327000
16821,VINYLINDIA-EQ,VINYLINDIA,,-1.000000,1,,NSE,5.000000,394082
16888,URBAN-SM,URBAN,,-1.000000,800,,NSE,5.000000,283182
16975,74MH31-SG,74MH31,,-1.000000,100,,NSE,1.000000,1000000
16976,742CG31-SG,742CG31,,-1.000000,100,,NSE,1.000000,1000000
16988,742AP41-SG,742AP41,,-1.000000,100,,NSE,1.000000,1000000
16974,74CG30-SG,74CG30,,-1.000000,100,,NSE,1.000000,983400
16987,743AP39-SG,743AP39,,-1.000000,100,,NSE,1.000000,1046000
17059,PALREDTEC-BE,PALREDTEC,,-1.000000,1,,NSE,1.000000,400004
16998,739KL52-SG,739KL52,,-1.000000,100,,NSE,1.000000,1000000
17112,745TN43-SG,745TN43,,-1.000000,100,,NSE,1.000000,1000000
17091,MAGSON-ST,MAGSON,,-1.000000,1000,,NSE,5.000000,437148
17105,SUMICHEM-EQ,SUMICHEM,,-1.000000,1,,NSE,5.000000,238092
17115,743TS50-SG,743TS50,,-1.000000,100,,NSE,1.000000,1000000
17202,SGBJUN31I-GB,SGBJUN31I,,-1.000000,1,,NSE,1.000000,6836
17122,744RJ33-SG,744RJ33,,-1.000000,100,,NSE,1.000000,1000000
17142,IDEAFORGE-BE,IDEAFORGE,,-1.000000,1,,NSE,5.000000,123311
17145,AARTECH-EQ,AARTECH,,-1.000000,1,,NSE,1.000000,1038891
1738,665TR35-SG,665TR35,,-1.000000,100,,NSE,1.000000,999960
17250,743AP41-SG,743AP41,,-1.000000,100,,NSE,1.000000,1002500
17328,734TS44-SG,734TS44,,-1.000000,100,,NSE,1.000000,1000000
173,673SK30-SG,673SK30,,-1.000000,100,,NSE,1.000000,483960
1720,JAYSREETEA-EQ,JAYSREETEA,,-1.000000,1,,NSE,1.000000,944293
17279,BLS-EQ,BLS,,-1.000000,1,,NSE,5.000000,391565
17456,741RJ33-SG,741RJ33,,-1.000000,100,,NSE,1.000000,999900
17458,741MN35-SG,741MN35,,-1.000000,100,,NSE,1.000000,490500
17463,736TN43-SG,736TN43,,-1.000000,100,,NSE,1.000000,999900
17477,CONTROLPR-EQ,CONTROLPR,,-1.000000,1,,NSE,5.000000,161973
17433,NETWEB-EQ,NETWEB,,-1.000000,1,,NSE,10.000000,22434
17454,739TN33B-SG,739TN33B,,-1.000000,100,,NSE,1.000000,1000000
17486,EXPLEOSOL-EQ,EXPLEOSOL,,-1.000000,1,,NSE,5.000000,124002
17518,SETCO-BE,SETCO,,-1.000000,1,,NSE,1.000000,4374189
17528,948SCL26I-AX,948SCL26I,,-1.000000,1,,NSE,1.000000,1421
17564,971SCL28I-BC,971SCL28I,,-1.000000,1,,NSE,1.000000,2285
17515,990SCL26I-AV,990SCL26I,,-1.000000,1,,NSE,1.000000,1579
17603,MAHEPC-EQ,MAHEPC,,-1.000000,1,,NSE,1.000000,842743
17642,745AS33A-SG,745AS33A,,-1.000000,100,,NSE,1.000000,1000000
17670,743TN43-SG,743TN43,,-1.000000,100,,NSE,1.000000,1000000
17671,743TN53-SG,743TN53,,-1.000000,100,,NSE,1.000000,1001000
17675,ALOKINDS-EQ,ALOKINDS,,-1.000000,1,,NSE,1.000000,7919558
17684,SHRITECH-SM,SHRITECH,,-1.000000,2000,,NSE,5.000000,815865
17766,ZEAL-SM,ZEAL,,-1.000000,600,,NSE,5.000000,435228
1000,656MH32-SG,656MH32,,-1.000000,100,,NSE,1.000000,999900
1008,FACT-EQ,FACT,,-1.000000,1,,NSE,5.000000,114531
1009,68JK35-SG,68JK35,,-1.000000,100,,NSE,1.000000,999960
10021,BBETF0INAV-EQ,BBETF0INAV,,-1.000000,1,,NSE,1.000000,999969
10028,ICICI2INAV-EQ,ICICI2INAV,,-1.000000,1,,NSE,1.000000,123645
1011,SCHAEFFLER-EQ,SCHAEFFLER,,-1.000000,1,,NSE,10.000000,24383
1015,688WB40-SG,688WB40,,-1.000000,100,,NSE,1.000000,1000000
10159,ORICONENT-EQ,ORICONENT,,-1.000000,1,,NSE,1.000000,1807305
1023,FEDERALBNK-EQ,FEDERALBNK,,-1.000000,1,,NSE,5.000000,308540
10196,782GJ32-SG,782GJ32,,-1.000000,100,,NSE,1.000000,999900
10331,781HR32A-SG,781HR32A,,-1.000000,100,,NSE,1.000000,986200
10336,797AP39-SG,797AP39,,-1.000000,100,,NSE,1.000000,1000000
10017,EBBE31INAV-EQ,EBBE31INAV,,-1.000000,1,,NSE,1.000000,484008
10346,DGCONTENT-EQ,DGCONTENT,,-1.000000,1,,NSE,1.000000,1902717
10368,783MN32-SG,783MN32,,-1.000000,100,,NSE,1.000000,817500
10412,KSHITIJPOL-BE,KSHITIJPOL,,-1.000000,1,,NSE,1.000000,5043807
10512,CONS-EQ,CONS,,-1.000000,1,,NSE,1.000000,969648
10557,NAVKARCORP-EQ,NAVKARCORP,,-1.000000,1,,NSE,1.000000,936229
1012,676MP40-SG,676MP40,,-1.000000,100,,NSE,1.000000,1000000
1018,68TS50-SG,68TS50,,-1.000000,100,,NSE,1.000000,1000000
10127,MOM50INAV-EQ,MOM50INAV,,-1.000000,1,,NSE,1.000000,999984
10527,772AP34-SG,772AP34,,-1.000000,100,,NSE,1.000000,1000000
10558,782PN42-SG,782PN42,,-1.000000,100,,NSE,1.000000,1010100
10578,MPSLTD-EQ,MPSLTD,,-1.000000,1,,NSE,10.000000,53079
10188,SHYAMCENT-EQ,SHYAMCENT,,-1.000000,1,,NSE,1.000000,6938056
10195,753AS27-SG,753AS27,,-1.000000,100,,NSE,1.000000,1000000
10206,794AP34-SG,794AP34,,-1.000000,100,,NSE,1.000000,1000000
10215,795AP39-SG,795AP39,,-1.000000,100,,NSE,1.000000,1000000
10642,795TS37-SG,795TS37,,-1.000000,100,,NSE,1.000000,1000000
10693,MOMENTUM-EQ,MOMENTUM,,-1.000000,1,,NSE,1.000000,462400
10713,VEEKAYEM-ST,VEEKAYEM,,-1.000000,500,,NSE,5.000000,192136
10247,782HP32-SG,782HP32,,-1.000000,100,,NSE,1.000000,1000000
10252,782WB32-SG,782WB32,,-1.000000,100,,NSE,1.000000,990000
10253,EMKAYTOOLS-SM,EMKAYTOOLS,,-1.000000,150,,NSE,5.000000,348951
10269,791TS43-SG,791TS43,,-1.000000,100,,NSE,1.000000,1000000
1076,ZENSARTECH-EQ,ZENSARTECH,,-1.000000,1,,NSE,5.000000,230680
10720,76TN32-SG,76TN32,,-1.000000,100,,NSE,1.000000,996000
10272,792TS45-SG,792TS45,,-1.000000,100,,NSE,1.000000,1000000
10285,AYMSYNTEX-EQ,AYMSYNTEX,,-1.000000,1,,NSE,1.000000,460882
10293,KCK-SM,KCK,,-1.000000,2500,,NSE,5.000000,2079775
10325,SKP-SM,SKP,,-1.000000,500,,NSE,5.000000,542820
10768,OAL-EQ,OAL,,-1.000000,1,,NSE,5.000000,318564
10848,771AP37-SG,771AP37,,-1.000000,100,,NSE,1.000000,1000000
10889,KORE-SM,KORE,,-1.000000,250,,NSE,5.000000,396487
10357,783AS32-SG,783AS32,,-1.000000,100,,NSE,1.000000,1000000
10460,78TN32A-SG,78TN32A,,-1.000000,100,,NSE,1.000000,1000000
10508,MOHEALTH-EQ,MOHEALTH,,-1.000000,1,,NSE,1.000000,280092
10931,736GS2052-GS,736GS2052,,-1.000000,1,,NSE,1.000000,1000000
10956,745BR32-SG,745BR32,,-1.000000,100,,NSE,1.000000,1000000
10959,749HP34-SG,749HP34,,-1.000000,100,,NSE,1.000000,1000000
10577,KRBL-EQ,KRBL,,-1.000000,1,,NSE,5.000000,263681
10580,TCI-EQ,TCI,,-1.000000,1,,NSE,5.000000,106827
10584,HDFC50INAV-EQ,HDFC50INAV,,-1.000000,1,,NSE,1.000000,6810
10604,BHARTIARTL-EQ,BHARTIARTL,,-1.000000,1,,NSE,10.000000,48746
10906,753AS32-SG,753AS32,,-1.000000,100,,NSE,1.000000,1000000
1098,68TS50A-SG,68TS50A,,-1.000000,100,,NSE,1.000000,1000000
10963,745AP42-SG,745AP42,,-1.000000,100,,NSE,1.000000,1010100
10981,74GS2062-GS,74GS2062,,-1.000000,1,,NSE,1.000000,925200
11033,SANGINITA-BE,SANGINITA,,-1.000000,1,,NSE,1.000000,846980
10640,795HR37-SG,795HR37,,-1.000000,100,,NSE,1.000000,1000000
10644,793TN42-SG,793TN42,,-1.000000,100,,NSE,1.000000,1000000
11041,DCMNVL-BE,DCMNVL,,-1.000000,1,,NSE,1.000000,610762
11058,SECURKLOUD-EQ,SECURKLOUD,,-1.000000,1,,NSE,1.000000,1092526
10645,793RJ45-SG,793RJ45,,-1.000000,100,,NSE,1.000000,1000000
10666,PNB-EQ,PNB,,-1.000000,1,,NSE,1.000000,930928
10738,OFSS-EQ,OFSS,,-1.000000,1,,NSE,50.000000,9141
10744,737NTPC35C-NA,737NTPC35C,,-1.000000,1,,NSE,1.000000,59702
10791,NUCLEUS-EQ,NUCLEUS,,-1.000000,1,,NSE,5.000000,131916
1127,GHCL-EQ,GHCL,,-1.000000,1,,NSE,5.000000,232537
11195,INDIGO-EQ,INDIGO,,-1.000000,1,,NSE,10.000000,18559
11233,SUVEN-EQ,SUVEN,,-1.000000,1,,NSE,5.000000,360769
11275,TVTODAY-EQ,TVTODAY,,-1.000000,1,,NSE,1.000000,819250
11276,768PN42-SG,768PN42,,-1.000000,100,,NSE,1.000000,999884
11319,LICNETFN50-EQ,LICNETFN50,,-1.000000,1,,NSE,1.000000,371325
10871,GRMOVER-EQ,GRMOVER,,-1.000000,1,,NSE,1.000000,1109609
10904,747TS31-SG,747TS31,,-1.000000,100,,NSE,1.000000,1000000
10907,758PN42-SG,758PN42,,-1.000000,100,,NSE,1.000000,1000000
10912,758GA37-SG,758GA37,,-1.000000,100,,NSE,1.000000,327000
1135,GTECJAINX-BE,GTECJAINX,,-1.000000,1,,NSE,1.000000,333183
11343,AFFLE-EQ,AFFLE,,-1.000000,1,,NSE,10.000000,71383
11401,778MZ32-SG,778MZ32,,-1.000000,100,,NSE,1.000000,327000
10939,JUNIORBEES-EQ,JUNIORBEES,,-1.000000,1,,NSE,1.000000,128338
10945,TMB-EQ,TMB,,-1.000000,1,,NSE,5.000000,135548
10990,RADICO-EQ,RADICO,,-1.000000,1,,NSE,10.000000,25714
11050,SIRCA-EQ,SIRCA,,-1.000000,1,,NSE,5.000000,246026
11417,774AP42-SG,774AP42,,-1.000000,100,,NSE,1.000000,1000000
11427,NDTV-EQ,NDTV,,-1.000000,1,,NSE,1.000000,1244230
11445,PILANIINVS-EQ,PILANIINVS,,-1.000000,1,,NSE,10.000000,22997
11538,HDFCMOMENT-EQ,HDFCMOMENT,,-1.000000,1,,NSE,1.000000,1359123
11212,SHK-EQ,SHK,,-1.000000,1,,NSE,1.000000,756192
11218,MAKS-SM,MAKS,,-1.000000,1500,,NSE,5.000000,226767
11226,BAGFILMS-EQ,BAGFILMS,,-1.000000,1,,NSE,1.000000,6786811
1158,649KA30A-SG,649KA30A,,-1.000000,100,,NSE,1.000000,1000000
11580,WESTLIFE-EQ,WESTLIFE,,-1.000000,1,,NSE,5.000000,211917
11591,HDFCNIFTY-EQ,HDFCNIFTY,,-1.000000,1,,NSE,1.000000,369614
11292,769KL40-SG,769KL40,,-1.000000,100,,NSE,1.000000,999886
11351,PETRONET-EQ,PETRONET,,-1.000000,1,,NSE,5.000000,355500
11407,XPROINDIA-EQ,XPROINDIA,,-1.000000,1,,NSE,10.000000,73297
1166,672KA33-SG,672KA33,,-1.000000,100,,NSE,1.000000,1000000
11678,778MH30-SG,778MH30,,-1.000000,100,,NSE,1.000000,979200
11423,DATAMATICS-EQ,DATAMATICS,,-1.000000,1,,NSE,5.000000,127019
11510,785UK32-SG,785UK32,,-1.000000,100,,NSE,1.000000,1000000
11515,785PN42-SG,785PN42,,-1.000000,100,,NSE,1.000000,999975
1172,681TR35-SG,681TR35,,-1.000000,100,,NSE,1.000000,999996
11679,784AS32-SG,784AS32,,-1.000000,100,,NSE,1.000000,1000000
11698,793WB37-SG,793WB37,,-1.000000,100,,NSE,1.000000,1020300
11743,JINDALPHOT-EQ,JINDALPHOT,,-1.000000,1,,NSE,10.000000,90232
11618,ASTRAMICRO-EQ,ASTRAMICRO,,-1.000000,1,,NSE,10.000000,57821
11676,774HR29-SG,774HR29,,-1.000000,100,,NSE,1.000000,1000000
11683,783GA32-SG,783GA32,,-1.000000,100,,NSE,1.000000,327000
11769,783PN42-SG,783PN42,,-1.000000,100,,NSE,1.000000,1000000
1181,GODFRYPHLP-EQ,GODFRYPHLP,,-1.000000,1,,NSE,10.000000,45546
11754,753IRFC30-NJ,753IRFC30,,-1.000000,1,,NSE,1.000000,89117
11759,786AP33-SG,786AP33,,-1.000000,100,,NSE,1.000000,999982
11787,GOYALALUM-EQ,GOYALALUM,,-1.000000,1,,NSE,1.000000,4667361
11782,EVEREADY-EQ,EVEREADY,,-1.000000,1,,NSE,5.000000,273158
11840,NH-EQ,NH,,-1.000000,1,,NSE,10.000000,52520
11860,JKPAPER-EQ,JKPAPER,,-1.000000,1,,NSE,5.000000,290835
11864,PRIMESECU-EQ,PRIMESECU,,-1.000000,1,,NSE,5.000000,345478
11866,757GJ26-SG,757GJ26,,-1.000000,100,,NSE,1.000000,996000
11869,787HP35-SG,787HP35,,-1.000000,100,,NSE,1.000000,1000000
11915,YESBANK-EQ,YESBANK,,-1.000000,1,,NSE,1.000000,3954621
11877,78TN42-SG,78TN42,,-1.000000,100,,NSE,1.000000,1000000
11878,782SK32A-SG,782SK32A,,-1.000000,100,,NSE,1.000000,905790
11881,782NL32A-SG,782NL32A,,-1.000000,100,,NSE,1.000000,477420
11880,JSWHL-EQ,JSWHL,,-1.000000,1,,NSE,100.000000,8313
11954,735NHAI31-N9,735NHAI31,,-1.000000,1,,NSE,1.000000,90695
11964,SEMAC-BE,SEMAC,,-1.000000,1,,NSE,5.000000,101935
11981,765PN42-SG,765PN42,,-1.000000,100,,NSE,1.000000,1000000
11944,MCLEODRUSS-BE,MCLEODRUSS,,-1.000000,1,,NSE,1.000000,1754960
11978,768KA31-SG,768KA31,,-1.000000,100,,NSE,1.000000,987600
11980,767AS32-SG,767AS32,,-1.000000,100,,NSE,1.000000,1004960
1205,GOODYEAR-EQ,GOODYEAR,,-1.000000,1,,NSE,5.000000,132286
12032,FIVESTAR-EQ,FIVESTAR,,-1.000000,1,,NSE,5.000000,205149
120,OMFURN-ST,OMFURN,,-1.000000,1200,,NSE,5.000000,385022
11987,ICIL-EQ,ICIL,,-1.000000,1,,NSE,5.000000,235288
12022,AURIONPRO-EQ,AURIONPRO,,-1.000000,1,,NSE,5.000000,114944
12121,AARTISURF-P1,AARTISURF,,-1.000000,1,,NSE,5.000000,35394
12188,INOXGREEN-EQ,INOXGREEN,,-1.000000,1,,NSE,1.000000,502266
12295,768HR31-SG,768HR31,,-1.000000,100,,NSE,1.000000,1000000
1253,67JK32-SG,67JK32,,-1.000000,100,,NSE,1.000000,999975
12301,769GA32A-SG,769GA32A,,-1.000000,100,,NSE,1.000000,163500
12303,77HR34-SG,77HR34,,-1.000000,100,,NSE,1.000000,1000000
1247,GSFC-EQ,GSFC,,-1.000000,1,,NSE,1.000000,616444
12726,763KL43-SG,763KL43,,-1.000000,100,,NSE,1.000000,1001400
128,ROUTE-EQ,ROUTE,,-1.000000,1,,NSE,5.000000,193104
1267,GUJALKALI-EQ,GUJALKALI,,-1.000000,1,,NSE,5.000000,164370
13,ABB-EQ,ABB,,-1.000000,1,,NSE,50.000000,13985
12848,N1NSETEST-EQ,N1NSETEST,,-1.000000,1,,NSE,5.000000,338900
12978,NPBET-EQ,NPBET,,-1.000000,1,,NSE,1.000000,15247
13035,SAFARI-EQ,SAFARI,,-1.000000,1,,NSE,10.000000,63008
13038,755BR32A-SG,755BR32A,,-1.000000,100,,NSE,1.000000,1000000
13050,754KA41-SG,754KA41,,-1.000000,100,,NSE,1.000000,1010000
13051,753TS47-SG,753TS47,,-1.000000,100,,NSE,1.000000,1217250
13081,TRIVENI-EQ,TRIVENI,,-1.000000,1,,NSE,5.000000,242538
13112,757AS32-SG,757AS32,,-1.000000,100,,NSE,1.000000,1000000
13131,QUICKHEAL-BE,QUICKHEAL,,-1.000000,1,,NSE,1.000000,573674
13127,763HP37-SG,763HP37,,-1.000000,100,,NSE,1.000000,1000000
13086,AIAENG-EQ,AIAENG,,-1.000000,1,,NSE,10.000000,20157
13111,ORIENTCER-EQ,ORIENTCER,,-1.000000,1,,NSE,1.000000,2513141
13113,758BR32-SG,758BR32,,-1.000000,100,,NSE,1.000000,1000000
13117,757HP32-SG,757HP32,,-1.000000,100,,NSE,1.000000,1000000
13241,758HR30-SG,758HR30,,-1.000000,100,,NSE,1.000000,1007850
13256,77MZ35-SG,77MZ35,,-1.000000,100,,NSE,1.000000,490500
1313,HARRMALAYA-EQ,HARRMALAYA,,-1.000000,1,,NSE,1.000000,501119
13211,JAGRAN-EQ,JAGRAN,,-1.000000,1,,NSE,1.000000,1549698
13270,JKCEMENT-EQ,JKCEMENT,,-1.000000,1,,NSE,50.000000,18776
13290,BLKASHYAP-EQ,BLKASHYAP,,-1.000000,1,,NSE,1.000000,1830121
13310,KEI-EQ,KEI,,-1.000000,1,,NSE,50.000000,18259
13239,749ML27-SG,749ML27,,-1.000000,100,,NSE,1.000000,999979
13244,763HR32-SG,763HR32,,-1.000000,100,,NSE,1.000000,1000000
13245,76KA32-SG,76KA32,,-1.000000,100,,NSE,1.000000,1000000
13252,769MN34-SG,769MN34,,-1.000000,100,,NSE,1.000000,398940
13321,ORTEL-BZ,ORTEL,,-1.000000,1,,NSE,1.000000,1078344
13366,755GJ30-SG,755GJ30,,-1.000000,100,,NSE,1.000000,1000000
